,STDNT_AGE,STDNT_TEST_ENTRANCE_COMB,CORE_COURSE_GRADE_1_F,CORE_COURSE_GRADE_1_S,DISTANCE_FROM_HOME,HIGH_SCHL_GPA,HIGH_SCHL_NAME,EST_FAM_CONTRIBUTION,UNMET_NEED,FIRST_TERM_PERF,SECOND_TERM_PERF,STDNT_GENDER_F,STDNT_GENDER_M,STDNT_BACKGROUND_BGD 1,STDNT_BACKGROUND_BGD 2,STDNT_BACKGROUND_BGD 3,STDNT_BACKGROUND_BGD 4,STDNT_BACKGROUND_BGD 5,STDNT_BACKGROUND_BGD 6,STDNT_BACKGROUND_BGD 7,STDNT_BACKGROUND_BGD 8,IN_STATE_FLAG_N,IN_STATE_FLAG_Y,INTERNATIONAL_STS_N,INTERNATIONAL_STS_Y,FIRST_TERM_2005,FIRST_TERM_2006,FIRST_TERM_2007,FIRST_TERM_2008,FIRST_TERM_2009,FIRST_TERM_2010,CORE_COURSE_NAME_1_S_ECON,CORE_COURSE_NAME_1_S_NG,CORE_COURSE_NAME_1_S_SPAN,HOUSING_STS_Off Campus,HOUSING_STS_On Campus,FATHER_HI_EDU_DESC_College/Beyond,FATHER_HI_EDU_DESC_High School,FATHER_HI_EDU_DESC_Middle School/Junior High,FATHER_HI_EDU_DESC_No Information,FATHER_HI_EDU_DESC_Other/Unknown,MOTHER_HI_EDU_DESC_College/Beyond,MOTHER_HI_EDU_DESC_High School,MOTHER_HI_EDU_DESC_Middle School/Junior High,MOTHER_HI_EDU_DESC_No Information,MOTHER_HI_EDU_DESC_Other/Unknown,DEGREE_GROUP_DESC_Associate,DEGREE_GROUP_DESC_Bachelors,DEGREE_GROUP_DESC_Career Associate,Target
10,0.19999999999999996,0.7040816326530612,0.0,0.0,0.7587660148347943,0.835,228.0,0.17697176971769718,0.49745002341169575,0.75,0.7894736842105263,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
11,0.19999999999999996,0.5510204081632653,0.0,0.0,0.011631827376938637,1.0,12.0,0.8605486054860548,0.3111688552735372,0.75,0.9473684210526315,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
12,0.19999999999999996,0.7448979591836735,0.0,0.0,0.011631827376938637,0.9825,99.0,0.0,0.42607598888049913,0.75,0.9473684210526315,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
13,0.10000000000000009,0.7040816326530612,0.0,0.0,0.0,1.0,33.0,0.22406224062240623,0.3038922471431404,0.75,0.9473684210526315,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
14,0.19999999999999996,0.7448979591836735,0.0,0.0,0.011631827376938637,0.99,171.0,0.0,0.42607598888049913,0.75,0.9473684210526315,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
15,0.19999999999999996,0.7040816326530612,0.0,0.0,0.02528658125421443,0.8375,91.0,0.0,0.42607598888049913,0.75,0.9473684210526315,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
16,0.19999999999999996,0.5510204081632653,0.0,0.0,0.011631827376938637,0.8006843815357036,437.0,0.0,0.42607598888049913,0.75,0.7244582043343653,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
17,0.10000000000000009,0.5102040816326532,0.0,0.0,0.11142953472690492,0.875,43.0,0.04025040250402504,0.59360670882178,0.75,0.9473684210526315,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
18,0.19999999999999996,0.5918367346938775,0.0,0.0,0.02528658125421443,0.6,23.0,0.0,0.42607598888049913,0.5735294117647058,0.9473684210526315,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
19,0.19999999999999996,0.4693877551020409,0.0,0.0,0.0,0.9275,53.0,0.04478044780447805,0.5700262801557405,0.75,0.9473684210526315,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
20,0.19999999999999996,0.3877551020408163,0.0,0.0,0.023263654753877275,0.93,173.0,0.3125431254312543,0.32091318268293817,0.75,0.9473684210526315,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
21,0.19999999999999996,0.7857142857142858,0.0,0.0,0.047707349966284555,0.9325,194.0,0.0,0.42607598888049913,0.75,0.9473684210526315,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
22,0.19999999999999996,0.6734693877551021,0.0,0.0,0.011631827376938637,0.875,99.0,0.8881088810888109,0.3111688552735372,0.75,0.9473684210526315,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
23,0.19999999999999996,0.061224489795918324,0.0,0.0,0.011631827376938637,0.78,33.0,0.0,0.42607598888049913,0.75,0.9473684210526315,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
24,0.19999999999999996,0.7857142857142858,0.0,0.0,0.011631827376938637,1.0,33.0,0.0,0.23990027883118692,0.75,0.9473684210526315,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
25,0.19999999999999996,0.5918367346938775,0.0,0.0,0.023263654753877275,0.9325,400.0,0.0,0.42607598888049913,0.75,0.9473684210526315,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
26,0.19999999999999996,0.061224489795918324,0.0,0.0,0.011631827376938637,1.0,99.0,0.24576245762457624,0.2720439043115485,0.75,0.9473684210526315,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
27,0.19999999999999996,0.5918367346938775,0.0,0.0,0.0,0.8925,124.0,0.05245052450524505,0.5684655004408148,0.75,0.9473684210526315,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
28,0.19999999999999996,0.7040816326530612,0.0,0.0,0.011631827376938637,1.0,51.0,0.0,0.42607598888049913,0.75,0.9473684210526315,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
29,0.19999999999999996,0.7857142857142858,0.0,0.0,0.015171948752528659,0.9525,187.0,0.0,0.42607598888049913,0.75,0.9473684210526315,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
30,0.19999999999999996,0.11224489795918369,0.0,0.0,0.02528658125421443,0.975,76.0,0.0,0.42607598888049913,0.75,0.9473684210526315,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
31,0.19999999999999996,0.47730459289892235,0.0,0.0,0.011631827376938637,1.0,153.0,0.0,0.42607598888049913,0.75,0.9473684210526315,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
32,0.10000000000000009,0.5918367346938775,0.0,0.0,0.0,1.0,363.0,0.06768067680676806,0.6025706463737182,0.75,0.9473684210526315,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
33,0.19999999999999996,0.5510204081632653,0.0,0.0,0.02528658125421443,1.0,23.0,0.23991239912399123,0.10221419803341758,0.75,0.9473684210526315,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
34,0.19999999999999996,0.7040816326530612,0.0,0.0,0.011631827376938637,0.98,12.0,0.0,0.42607598888049913,0.75,0.9473684210526315,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
35,0.19999999999999996,0.0,0.0,0.0,0.03169251517194875,0.8575,427.0,0.2091420914209142,0.2825897131961816,0.75,0.9473684210526315,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
36,0.19999999999999996,0.11224489795918369,0.0,0.0,0.023263654753877275,0.9,34.0,0.0,0.42607598888049913,0.75,0.9473684210526315,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
37,0.10000000000000009,0.061224489795918324,0.0,0.0,0.0,1.0,33.0,0.0,0.42607598888049913,0.75,0.7801857585139318,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
38,0.30000000000000004,0.061224489795918324,0.0,0.0,0.015171948752528659,0.99,216.0,0.0,0.42607598888049913,0.75,0.9473684210526315,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
39,0.19999999999999996,0.7040816326530612,0.0,0.0,0.02528658125421443,0.7425,30.0,0.0,0.42607598888049913,0.75,0.9473684210526315,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
40,0.19999999999999996,0.47730459289892235,0.0,0.0,0.011631827376938637,0.895,418.0,0.0,0.42607598888049913,0.75,0.9473684210526315,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
41,0.19999999999999996,0.7448979591836735,0.0,0.0,0.10350640593391773,0.975,120.0,0.0,0.42396682710357253,0.75,0.9473684210526315,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
42,0.19999999999999996,0.11224489795918369,0.0,0.0,0.011631827376938637,0.9475,99.0,0.0,0.42607598888049913,0.75,0.9473684210526315,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
43,0.19999999999999996,0.5102040816326532,0.0,0.0,0.011631827376938637,1.0,161.0,0.0017800178001780018,0.6326262016949225,0.75,0.9473684210526315,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
44,0.19999999999999996,0.061224489795918324,0.0,0.0,0.0,0.9,33.0,0.24830248302483024,0.32624936197856247,0.75,0.9473684210526315,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
45,0.19999999999999996,0.6326530612244898,0.0,0.0,0.015171948752528659,0.885,380.0,0.13687136871368713,0.4457755598769937,0.75,0.9473684210526315,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
46,0.10000000000000009,0.8265306122448981,0.0,0.0,0.011631827376938637,0.8006843815357036,437.0,0.0,0.42607598888049913,0.75,0.9473684210526315,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
47,0.19999999999999996,0.5510204081632653,0.0,0.0,0.015171948752528659,1.0,180.0,0.08664086640866409,0.35554561906007315,0.75,0.9473684210526315,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
48,0.19999999999999996,0.5510204081632653,0.0,0.0,0.011631827376938637,1.0,12.0,0.0,0.5803822644804502,0.75,0.9473684210526315,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
49,0.19999999999999996,0.47730459289892235,0.0,0.0,0.0,0.865,33.0,0.0,0.3111688552735372,0.75,0.9473684210526315,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
50,0.19999999999999996,0.5918367346938775,0.0,0.0,0.0,0.9825,409.0,0.0,0.6564597297741932,0.75,0.9473684210526315,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
51,0.19999999999999996,0.5510204081632653,0.0,0.0,0.011631827376938637,0.9825,33.0,0.0,0.6455342717697133,0.75,0.9473684210526315,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
52,0.19999999999999996,0.47730459289892235,0.0,0.0,0.016828251042681253,0.9175,100.0,0.019790197901979018,0.5095566120112545,0.75,0.8210526315789474,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
53,0.19999999999999996,0.7448979591836735,0.0,0.0,0.02528658125421443,0.725,86.0,0.1018910189101891,0.5042204327156302,0.75,0.9473684210526315,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
54,0.19999999999999996,0.0,0.0,0.0,0.02528658125421443,0.9075,321.0,0.00958009580095801,0.46973563766288007,0.75,0.9473684210526315,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
55,0.19999999999999996,0.8265306122448981,0.0,0.0,0.015171948752528659,1.0,411.0,0.0,0.42607598888049913,0.75,0.9473684210526315,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
56,0.19999999999999996,0.6734693877551021,0.0,0.0,0.011631827376938637,0.95,363.0,0.0,0.42607598888049913,0.5357142857142857,0.9473684210526315,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
57,0.19999999999999996,0.6734693877551021,0.0,0.0,0.0,1.0,33.0,0.0,0.37716452727357097,0.75,0.9473684210526315,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
58,0.19999999999999996,0.6734693877551021,0.0,0.0,0.011631827376938637,0.9375,408.0,0.0,0.42607598888049913,0.5192307692307692,0.9473684210526315,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
59,0.19999999999999996,0.6734693877551021,0.0,0.0,0.011631827376938637,0.9375,33.0,0.0,0.42607598888049913,0.75,0.9473684210526315,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
60,0.19999999999999996,0.8673469387755104,0.0,0.0,0.011631827376938637,1.0,33.0,0.0,0.42607598888049913,0.75,0.9473684210526315,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
61,0.10000000000000009,0.6326530612244898,0.0,0.0,0.011631827376938637,1.0,144.0,0.0,0.42607598888049913,0.75,0.9473684210526315,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
62,0.19999999999999996,0.47730459289892235,0.0,0.0,0.0,0.975,99.0,0.0,0.42607598888049913,0.75,0.9473684210526315,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
63,0.19999999999999996,0.6326530612244898,0.0,0.0,0.0,0.9,0.0,0.0,0.42607598888049913,0.75,0.9473684210526315,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
64,0.19999999999999996,0.6734693877551021,0.0,0.0,0.011631827376938637,0.89,0.0,0.0,0.42607598888049913,0.75,0.9473684210526315,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
65,0.19999999999999996,0.7448979591836735,0.0,0.0,0.009946055293324343,1.0,81.0,0.0,0.42607598888049913,0.75,0.9473684210526315,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
66,0.19999999999999996,0.6326530612244898,0.0,0.0,0.011631827376938637,1.0,429.0,0.0,0.42607598888049913,0.75,0.9473684210526315,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
67,0.19999999999999996,0.6734693877551021,0.0,0.0,0.02528658125421443,1.0,113.0,0.0,0.42607598888049913,0.75,0.9473684210526315,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
68,0.19999999999999996,0.47730459289892235,0.0,0.0,0.011631827376938637,0.8825,1.0,0.0,0.37716452727357097,0.75,0.9473684210526315,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
69,0.19999999999999996,0.6326530612244898,0.0,0.0,0.011631827376938637,1.0,1.0,0.1253612536125361,0.3282530656666428,0.75,0.9473684210526315,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
70,0.19999999999999996,0.47730459289892235,0.0,0.0,0.16807147673634523,1.0,198.0,0.4156241562415624,0.35014616491114103,0.6964285714285714,0.9473684210526315,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
71,0.19999999999999996,0.4693877551020409,0.0,0.0,0.011631827376938637,0.945,225.0,0.0,0.42607598888049913,0.75,0.9473684210526315,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
72,0.19999999999999996,0.4693877551020409,0.0,0.0,0.0,0.98,301.0,0.0,0.583292907732609,0.75,0.9473684210526315,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
73,0.19999999999999996,0.8673469387755104,0.0,0.0,0.011631827376938637,0.9825,0.0,0.0,0.42607598888049913,0.75,0.9473684210526315,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
74,0.19999999999999996,0.6326530612244898,0.0,0.0,0.011631827376938637,0.8325,429.0,0.0,0.42607598888049913,0.75,0.9473684210526315,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
75,0.19999999999999996,0.5102040816326532,0.0,0.0,0.011631827376938637,1.0,1.0,0.0,0.42607598888049913,0.75,0.9473684210526315,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
76,0.19999999999999996,0.6326530612244898,0.0,0.0,0.030512474713418745,0.95,124.0,0.0,0.42607598888049913,0.75,0.9473684210526315,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
77,0.30000000000000004,0.11224489795918369,0.0,0.0,0.011631827376938637,0.75,418.0,0.0,0.42607598888049913,0.75,0.9473684210526315,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
78,0.19999999999999996,0.5510204081632653,0.0,0.0,0.011631827376938637,0.75,12.0,0.0,0.42607598888049913,0.5192307692307692,0.9473684210526315,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
79,0.19999999999999996,0.4693877551020409,0.0,0.0,0.011631827376938637,1.0,12.0,0.0,0.42607598888049913,0.75,0.9473684210526315,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
80,0.19999999999999996,0.47730459289892235,0.0,0.0,0.02528658125421443,0.9025,317.0,0.00885008850088501,0.5399707248345362,0.75,0.9473684210526315,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
